,source,AU_value,CF_contribution,ED_purchaseValue,SP_value,Votes,mentions,betweenness,percentage_votes_used,created,unique_contributed,votes_before,did_bid,total_contributions,did_contribute,did_create,actual_airdrop
6529,0xeee9d4923ad30f3ee2a14eed45f39d5e27c67187,0.0,0.0,0.3118,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.3118,0.15,0.0,0.0018708
6530,0xeeeee59cf9a7f94cd4b0c4307749a6a973c8797b,0.0,0.01,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.04,10,0,0.01,0.15,0.0,6e-05
6531,0xeef5c9b38c2e9b2a1fd88535175fd504a9968a38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6532,0xeefa0c4ccdc235e10da49687444e827b03f79f9b,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6533,0xeefbada5539f9ae2c87c1151cdb2057398383342,0.0,0.0,0.0,0.0,280.0,15.0,0.0,0.5957446808510638,0.0,0.0,70,0,0.0,0.0,0.0,0.04170212765957447
6534,0xeefc49b3247b605441b8c6ca541d3769a77ea3d7,0.0,0.0,0.0,0.0,60.0,93.0,0.0003997953362911,0.2,0.0,0.0,40,0,0.0,0.0,0.0,0.00815991813451644
6535,0xef03254abc88c81cb822b5e4dcdf22d55645bce6,0.0,0.0,0.0,0.0,10.0,15.0,0.000155277566758,0.0004492362982929,1.0,0.0,1010,0,0.0,0.0,0.65,0.6555037722750353
6536,0xef066a21d12de1900a849ee33cf980bd15134ef7,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.06,0.0,0.0,30,0,0.0,0.0,0.0,0.0018
6537,0xef0c821d224e3e1e33d1964077062c5938f0dc1d,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6538,0xef22c2274908874ff0ccd83001d99c6f4da823cd,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6539,0xef2642e06a7c71597a39e2582cc4ada11c976e68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,1.0,0.15,0.0,0.006
6540,0xef26a2bc1c4488a5c9c21c37e522c028837faaf0,0.0,0.0,0.4677,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.4677,0.15,0.0,0.0028062
6541,0xef27c2958caca6886b02391ea6d652201503df39,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.75,0.0,0.0,20,0,0.0,0.0,0.0,0.015
6542,0xef303e2eb1cd37176d7ff0e4f01035f667ed04de,0.0,0.0,0.0,0.0,10.0,4.0,7.14230478623603e-07,0.0526315789473684,0.0,0.0,20,0,0.0,0.0,0.0,0.00105266917002519
6543,0xef3cbe9faac7c0c5fded7d56753725243dd424ad,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6544,0xef42cf85be6adf3081ada73af87e27996046fe63,0.0,0.1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.04,10,0,0.1,0.15,0.0,0.0006
6545,0xef4abc185aee1c78bbae3b5c29a36c21b93f6323,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6546,0xef58304e292fbaeacfdec25b67b3438031fde313,0.0,0.211,0.16,0.0,90.0,29.0,0.000797814748149,0.9090909090909092,0.0,0.16,40,0,0.371,0.15,0.0,0.04707339575887412
6547,0xef5a06c4338c8e15f4dbdf4af31515187d2c8cb2,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0526315789473684,0.0,0.0,20,0,0.0,0.0,0.0,0.001052631578947368
6548,0xef651aeb3f20ee4e2bcd22e111d202cde25184bb,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1,0.15,0.0,0.0006
6549,0xef6ea3561845e7fd2c601fc8ee6bdd2b11b7b724,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.1,0.0,0.0,30,0,0.0,0.0,0.0,0.003
6550,0xef7935913857a6deb46c609d54381b9960396771,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.11,0.15,0.0,0.00066
6551,0xef79d7b479e83f05122dc788707b4abdd415aee8,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
6552,0xef7f2e81ea14538858d962df34eb1bfda83da395,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
6553,0xef7fe76504ba23d3ee1759535162f5c411562c0d,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
6554,0xef8305e140ac520225daf050e2f71d5fbcc543e7,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6555,0xef8471577299854b6f98768b2388a9db7c708310,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.04,0.0,0.0,20,0,0.0,0.0,0.0,0.0008
6556,0xef89060245fa4b73500891a6fbb33fac60d0458a,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6557,0xef8d44e54d8be26a55a2b13e1e055019182b3824,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,10,0,0.12,0.15,0.0,0.0014399999999999999
6558,0xef95a24922728442c3b9fc53aab0a14ddba9fd0a,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.11,0.15,0.0,0.00066
6559,0xef9af31531c75d5e5609ee4aaceddfa23c8b0db6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,10,0,2.0,0.15,0.0,0.012
6560,0xef9b3e5ea53013b39596fc61bbc3281c1543d6de,0.0,0.1,0.2159,0.0,0.0,0.0,0.0,0.0,0.0,0.08,10,0,0.3159,0.15,0.0,0.0037908000000000004
6561,0xef9e56012a4f1cfade136f878672d08b6429b71e,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0384615384615384,0.0,0.0,20,0,0.0,0.0,0.0,0.000769230769230768
6562,0xefa131b185de4f8965b9c1a6f02e6264cac36a28,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6563,0xefb7f01d72f9cf8e075bdd355c7bfcc5510d54c4,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6564,0xefc2d62c5ec4d3be5e2cefab618dfefafa9ee5c9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6565,0xefcfc90cae34af243cc3bc5f4271b5e762cd6512,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
6566,0xefdf659bc6591b1e3a110af6a302a705893d78c3,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
6567,0xefe4880cb2e0b0462e2e18993430ef1cdc3ff635,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
6568,0xeff0c128d7c5c39b06924d750ffa0296066a3220,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.025,0.15,0.0,0.00015
6569,0xf002fcaf8a060808ed39d04e6ff92425080a71d7,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
6570,0xf00408ddcaf624129cc0d08aa122a7abe1f2ef31,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.25,0.0,0.0,20,0,0.0,0.0,0.0,0.005
6571,0xf00b25b0b8661f6dfe92bb29088384fb3ec7c19a,0.0,0.0,0.3118,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.3118,0.15,0.0,0.0018708
6572,0xf0138d2e4037957d7b37de312a16a88a7f83a32a,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.01,0.15,0.0,6e-05
6573,0xf01e07ae42369175a986bb13fb3e097d0724f74a,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0384615384615384,0.0,0.0,20,0,0.0,0.0,0.0,0.000769230769230768
6574,0xf02ccdff5e6d89f48b06d107dcf5ac5b4059cd6c,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0526315789473684,0.0,0.0,20,0,0.0,0.0,0.0,0.001052631578947368
6575,0xf03df965490882583018c64fd41fa82d7dee032f,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
6576,0xf048dedfd2670f34385aed94e4752158e54f3da9,0.0,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.0121,0.15,0.0,7.259999999999999e-05
6577,0xf04946c11127a096bcd6a572c01c89c164f2fa12,0.0,0.0,0.0,0.0,0.0,74.0,0.0011785961108876,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6578,0xf05abab203216009f6e41920845ed940c947acc1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,20,0,0.0,0.0,0.0,0.0004
6579,0xf0657792b5d5cd8326fee730c718b8b17ab8bb6b,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6580,0xf072229b6552b7a1667bb5957c9ba6527f2bd33c,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,10,0,0.1559,0.15,0.0,0.0009354
6581,0xf0839f77d88a93e74b5aca6946b89f110de750cf,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,10,0,0.1559,0.15,0.0,0.0009354
6582,0xf08564a6fc6d9dca505f154bfbdd4d972c983432,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.001,0.15,0.0,5.999999999999999e-06
6583,0xf08793c6e14d4d7f8baece3af748094aa2876858,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6584,0xf09c860cac4119c959adb58fa4ad9bddf665875f,0.0,0.12,0.0,0.0,6.0,1.0,0.0,0.1,0.0,0.04,20,0,0.12,0.15,0.0,0.00272
6585,0xf0a1f93c20e98fa3be2e143301040d2efe7b3981,0.0,0.0,0.0,0.0,10.0,25.0,0.0,0.0384615384615384,0.0,0.0,20,0,0.0,0.0,0.0,0.000769230769230768
6586,0xf0a23ac780ecee01ebb0fb1eab41ce987dad4034,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.04,10,0,1.0,0.15,0.0,0.006
6587,0xf0a261e3ce4d64466843754cdf540fbb1f445c5f,0.0,0.0,0.1659,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0,0,0.1659,0.15,0.0,0.0019908
6588,0xf0cad7c8b383f79a879eb6df644e336234ebdac8,0.0,0.4499999999999999,0.165,0.0,10.0,132.0,0.0020599565215091,0.0909090909090909,1.0,0.2,20,0,0.6149999999999999,0.15,0.65,0.7393043474330023
6589,0xf0d6999725115e3ead3d927eb3329d63afaec09b,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,10,0,1.0,0.15,0.0,0.006
6590,0xf0ea7663233f99d0c12370671abbb6cca980a490,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6591,0xf0ebddc7104c95e40317cd7ee38e2a45d7851173,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.01,0.15,0.0,6e-05
6592,0xf0f99f7b6050ee3572e1e11729de878ced843926,0.0,0.0,0.3118,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.3118,0.15,0.0,0.0018708
6593,0xf0fbaaa7ece80ac41508e442929b81a4c8c8543b,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,1.0,0.15,0.0,0.006
6594,0xf10674c707f7f541eff185fbf188c67d521a12af,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0384615384615384,0.0,0.0,20,0,0.0,0.0,0.0,0.000769230769230768
6595,0xf10c5c3217a2660bedce4a038d7bad2c84733e1a,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0.7999999999999999,0.15,0.0,0.023999999999999997
6596,0xf10fd637006ead7ce10cc984244241ec54e29145,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6597,0xf114abee8839d653a44d0cf0f9460c8cd28acb31,0.0,0.0,0.0,0.0,8.0,10.0,0.0001807003110917,0.04,0.0,0.0,20,0,0.0,0.0,0.0,0.0008072280124436681
6598,0xf11704511975cc5908f6dbd89be922f5c86c1055,0.0,0.0,0.0,0.0,0.0,30.0,5.7910579347859706e-08,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6599,0xf1228c34651348f12d05d138896dc6d2e946f970,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
6600,0xf126f0f0bb8c5edb30dfb66f97c556eae858f569,0.0,0.0,0.0,0.0,0.0,4.0,3.883869521596457e-05,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6601,0xf13dc416291a58a8630fbeacdde5be5343fcbc97,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,5.0,0.15,0.0,0.03
6602,0xf1470817b5ea232dd9f96d7febe0717b0fe6d75d,0.0,0.0,0.0,0.0,100.0,158.0,0.0005677553199264,0.3703703703703703,0.0,0.0,50,0,0.0,0.0,0.0,0.019044217888820738
6603,0xf15155715a35c9239cd33b88195abf92ea10c811,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6604,0xf1626c9109b3e9fb6391742b034b1f8016f41d1c,0.0,0.0,0.3118,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.3118,0.15,0.0,0.0018708
6605,0xf162e1d5ab0671e9739c5a6c3d2cc850c9a34bcc,0.0,0.0,0.0,0.0,5.0,50.0,0.0003093390113498,0.0555555555555555,0.0,0.0,20,0,0.0,0.0,0.0,0.0011282966117416545
6606,0xf1708bccf4ce044699ea2ecafc2ff0c5139bdbc3,0.0,0.11,0.15,0.0,30.0,296.0,0.0041638671727433,0.1034482758620689,0.0,0.12,30,0,0.26,0.15,0.0,0.009403910514192442
6607,0xf188ccdd5107fc2c04ede0ec04afbbf45dae275d,0.0,0.01,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.04,10,0,0.01,0.15,0.0,6e-05
6608,0xf1897835a24ed166bdfb8db16b56e72e21a413be,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0052631578947368,0.0,0.0,20,0,0.0,0.0,0.0,0.00010526315789473601
6609,0xf1915aba3c55ba20258e6ad98760eece256eff28,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0384615384615384,0.0,0.0,20,0,0.0,0.0,0.0,0.000769230769230768
6610,0xf1928a930a43e606aea0f2c1dfe3fe3eaa30c875,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.25,0.0,0.0,20,0,0.0,0.0,0.0,0.005
6611,0xf192fef5c9f90db31826e57e57a404e5be28f0e9,0.0,0.35,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.08,10,0,0.35,0.15,0.0,0.0042
6612,0xf197caf7b8ce72137c931ef1fe0a70f4fbd2c545,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.06,0.15,0.0,0.00035999999999999997
6613,0xf19f07c100409de633b32452ff40fad5bf7fb7b8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,10,0,0.1,0.15,0.0,0.0006
6614,0xf1a165a71de54f12cb8b33c9e2e5857b9d910817,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6615,0xf1a35243286cc9749072b5c024ae8ba14ad2efd6,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.009,0.15,0.0,5.4e-05
6616,0xf1aa939f24660854759df06cc784f5caaccea12f,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
6617,0xf1aa941d56041d47a9a18e99609a047707fe96c7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6618,0xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.04,0,0,4.1,0.15,0.0,0.024599999999999997
6619,0xf1b7ac7383588cbb4d3ea7e166a5a0d57e161ba7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6620,0xf1c0fd45391561f1c27601c2cece529cb47fa948,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,1.1,0.15,0.0,0.006600000000000001
6621,0xf1c2e6a7587a25fc20efa91f8e6c72dbcc7b4cc1,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0526315789473684,0.0,0.0,20,0,0.0,0.0,0.0,0.001052631578947368
6622,0xf1c5365755935580066b507e9fa15a3c0d03fe77,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.01,0.15,0.0,6e-05
6623,0xf1d817d29ff919cd7570527a7071cf34bbfbb9f8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6624,0xf1dc23c0888d9fc5a04bb5828c80b3a130f841cc,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0384615384615384,0.0,0.0,20,0,0.0,0.0,0.0,0.000769230769230768
6625,0xf1ed707b9b32d3b7cf2d8b8109ae496103df7c4d,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6626,0xf1fced5b0475a935b49b95786adbda2d40794d2d,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.06,0.15,0.0,0.00035999999999999997
6627,0xf22727dfe1e1465d5846246899f5d411ff3965fc,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.25,0.0,0.0,20,0,0.0,0.0,0.0,0.005
6628,0xf22f00d0b95b1b728078066e5f4410f6b2be8fae,0.0,0.0,0.1659,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0,0,0.1659,0.15,0.0,0.0019908
6629,0xf2325b0898937955e7d15c7b5f76cee895a6adc4,0.0,0.025,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.04,10,0,0.025,0.15,0.0,0.00015
6630,0xf238529b9550e65e89e249704fc13f645752dcc4,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,10,0,0.025,0.15,0.0,0.00015
6631,0xf2443ec06862560c4f9f435f5b0383384fe0b643,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0526315789473684,0.0,0.0,20,0,0.0,0.0,0.0,0.001052631578947368
6632,0xf252945cc6bc4c5182dba81bfe0a2f7bbd7b96c2,0.0,0.0,0.0,0.0,0.0,78.0,0.0004930120655147,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6633,0xf259013a3ef68d4d57f7a1e4b978144b69534a09,0.0,0.0,0.2659,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0,0,0.2659,0.15,0.0,0.0031908000000000006
6634,0xf2620f8c4bdc46a55d0e3f39569d0d154f5d1981,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
6635,0xf26bc5252c8ed1720aa2d1aac385623e79ade408,0.0,0.0,0.0,0.0,20.0,6.0,0.0005705929383144,0.12,0.0,0.0,30,0,0.0,0.0,0.0,0.0037027067288965916
6636,0xf26e5b93453a69a0297dc66e7bbd750d2b28160b,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6637,0xf2869f17e9b61d2620e44ef4c49c124a725c7f20,0.0,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,10,0,0.101,0.15,0.0,0.000606
6638,0xf296178d553c8ec21a2fbd2c5dda8ca9ac905a00,0.0,0.5,0.0,0.0,1010.0,20.0,9.034050378266114e-06,0.1225961538461538,1.0,0.04,1020,0,0.5,0.15,0.65,0.7783995231992586
6639,0xf29a794d6f775004b78d74e9c141e5fc908e337d,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0384615384615384,0.0,0.0,20,0,0.0,0.0,0.0,0.000769230769230768
6640,0xf2a09a989816d76191844356ccc3df888c2fcbe5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.2,0.15,0.0,0.0012
6641,0xf2a883984d026ab14779fffe4fb7b1bdb6b02ae3,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
6642,0xf2a994554607de07759affc40bbb8a6f1d15404c,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6643,0xf2b4d27f4832ff37ffbf7c65c8221d57cd4d9145,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.2828282828282828,0.0,0.0,80,0,0.0,0.0,0.0,0.022626262626262626
6644,0xf2b506a799159ac4add1ad7182d1635b6cf5dc24,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.04,10,0,0.05,0.15,0.0,0.0003
6645,0xf2b96f9c0f597c5926ab87af9511aea8cd078c43,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,10,0,0.015,0.15,0.0,8.999999999999999e-05
6646,0xf2bc07dac20b616e95c7f33b0340eaffad1756a7,0.0,0.51,0.4659,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0,0,0.9759,0.15,0.0,0.011710799999999999
6647,0xf2bdc03500363fdc14b7528cef643aaa650124e0,0.0,1.89,0.2159,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0,0,2.1059,0.15,0.0,0.025270800000000003
6648,0xf2c06f90fb58844c09220e01e3116a2293df6960,0.0,0.0,0.0,0.0,0.0,24.0,0.000570187564259,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6649,0xf2c16ae7887450ce0018cdbad26cfdbab183ffee,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
6650,0xf2ca1889d979a3b1ccfaa6c1b5c49944c4058e9a,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
6651,0xf2d008677a884ea4afbca84e8890ddb058494e87,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0526315789473684,0.0,0.0,20,0,0.0,0.0,0.0,0.001052631578947368
6652,0xf2dc7a39e7623c4b753edd59b2489ae3d84d1a88,0.0,0.0,0.0,0.0,0.0,7.0,0.0001329433866562,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6653,0xf2e5e73be7af58b51769edc0469b3f00ce183655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,1.0,0.15,0.0,0.006
6654,0xf2ee727f459af63f97c99238a0d34feae317b0ec,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0006553079947575,0.0,0.0,1010,0,0.0,0.0,0.0,0.000661861074705075
6655,0xf2f3d01b47c21a2339f3a508531da76a9380dcd7,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.15,0.15,0.0,0.0009
6656,0xf2f5207b459a3b6fbeaabdbc6ececed7ca878d1a,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6657,0xf307077dd0e27a382e93f2e3d13a9c6584582332,0.0,0.0,0.3118,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.3118,0.15,0.0,0.0018708
6658,0xf309ed3cf558d5b231df01f171693e11953022ec,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.01,0.15,0.0,6e-05
6659,0xf3175c969a7fff999d7c711649dcb8770c15b12a,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.1176470588235294,0.0,0.0,50,0,0.0,0.0,0.0,0.0058823529411764705
6660,0xf329b75d1a514a469f4bcc0fac01727d38be7419,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.005,0.15,0.0,3e-05
6661,0xf32eea317a13514307ce06304b0d63adfd48b8d1,0.0,0.0,0.0,0.0,0.0,23.0,3.824028589603669e-05,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6662,0xf3368974d7220f713c0d27141989606737de2c3e,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6663,0xf33be868a71c5c7856df703ca3b53ddf751a6b7a,0.0,0.0,0.0,0.0,7360.0,26.0,0.0008769978136439,0.4377224199288256,0.0,0.0,1090,0,0.0,0.0,0.0,0.498038985209117
6664,0xf34ddaf8984e115700aef4efdc5cb1bec69785d3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6665,0xf351a073aac985776e810498f58134199361432c,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.19,0.15,0.0,0.00114
6666,0xf35880094dc18df096891e4ccb51212d00311b86,0.0,0.0,0.0,0.0,8500.0,40.0,0.0003836961952324,0.6204379562043796,2.0,0.0,1090,0,0.0,0.0,0.65,1.3517217513407767
6667,0xf35d7bd3be21ee8d26703da38d49f97601d94aa5,0.0,0.0,0.0,0.0,30.0,18.0,0.0001329626901826,0.75,0.0,0.0,20,0,0.0,0.0,0.0,0.01509972201763695
6668,0xf3673aee29e6365895d2cd8ff8cd7f5745057584,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0526315789473684,0.0,0.0,20,0,0.0,0.0,0.0,0.001052631578947368
6669,0xf3902bdb1f3f0c8dde59199eb4104363612a393d,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.8823529411764706,0.0,0.0,50,0,0.0,0.0,0.0,0.04411764705882353
6670,0xf3a0803a37064a52c7222de63a2d7eede4b17864,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
6671,0xf3ad7a80c7debe37db5cee1e3ed45f31a5629e5e,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
